feature,chi2_stat,anova_f,mw_u,score
PREDICT_original_tf_GLCMMS_contrastd1.0A0.0std,0.1527646807562651,2.9845052617867913,0.11141158233301372,256.3333333333333
PREDICT_original_tf_GLCM_contrastd1.0A0.79,0.1527646807562657,2.98450526178679,0.11141158233301372,256.3333333333333
PREDICT_original_phasef_phasesym_std_WL3_N5,2.954165745852001,1.7759352283880272,0.33255982187277755,256.0
PREDICT_original_tf_LBP_kurtosis_R8_P24,0.43132601110491575,1.6048889031502016,0.06766942731341138,255.33333333333334
PREDICT_original_phasef_monogenic_min_WL3_N5,2.3787051066303655,1.3778577579574025,0.18405335320823502,255.33333333333334
PREDICT_original_sf_solidity_avg_2.5D,4.770906472871147,0.09005647624796866,0.049022640145420564,254.66666666666666
PREDICT_original_tf_GLCM_dissimilarityd1.0A1.57,0.5326355531520821,2.191719096617434,0.11583441263594559,252.83333333333334
PREDICT_original_tf_Gabor_peak_F0.05_A0.0,0.0588940626575714,2.8882614609643356,0.050160066277518185,252.33333333333334
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A0.79mean,0.532635553152086,2.1917190966174376,0.11583441263594559,252.16666666666666
PREDICT_original_phasef_phasesym_skewness_WL3_N5,1.1971859718817328,1.9717223484549231,0.1587878013161983,251.83333333333334
PREDICT_original_tf_GLCMMS_correlationd3.0A0.0mean,0.0671796819039407,3.022688379151841,0.045624794506859585,248.66666666666666
PREDICT_original_phasef_monogenic_quartile_range_WL3_N5,0.5070106431868434,2.432198684114339,0.11625985380987525,247.33333333333334
PREDICT_original_logf_peak_sigma1,1.34929871840711,1.4613593933882303,0.10592198664921251,246.66666666666666
PREDICT_original_phasef_phasesym_kurtosis_WL3_N5,2.8380716331848403,1.234807486198017,0.14763969574484956,245.5
PREDICT_original_tf_Gabor_energy_F0.5_A0.0,2.2814686925912815,0.19240766818722577,0.006338644483331974,244.66666666666666
PREDICT_original_logf_median_sigma5,1.2379612879597446,1.9839147065786868,0.13134331542116803,244.33333333333334
PREDICT_original_sf_roughness_avg_2.5D,1.3879885914910994,0.26548192310406316,0.003986510974185094,243.33333333333334
PREDICT_original_tf_GLCMMS_ASMd1.0A0.0mean,0.18859094271407933,1.6424344091099223,0.008467628430294553,242.33333333333334
"PREDICT_original_vf_Frangi_inner_max_SR(1.0, 10.0)_SS2.0",0.17498165430310592,2.492856010620777,0.04049333287025686,241.0
PREDICT_original_sf_evar_avg_2.5D,8.29137551895359,1.6504616065046964,0.6398744039986448,241.0
PREDICT_original_tf_GLCM_correlationd1.0A0.79,3.9318320252614205,1.8872074112347257,0.2966150283429847,239.66666666666666
PREDICT_original_tf_LBP_mean_R8_P24,0.9631437092941253,1.794008837584312,0.07150050630969433,239.0
PREDICT_original_tf_LBP_skewness_R8_P24,1.295758561898996,1.5857737343345668,0.0891588787737223,239.0
PREDICT_original_tf_GLCMMS_ASMd1.0A0.79mean,0.31952418955115136,1.6592332627757584,0.01175804898804587,237.33333333333334
PREDICT_original_tf_GLCMMS_ASMd1.0A0.79std,0.3047718796199269,1.7040768288012589,0.010113479412622493,236.66666666666666
PREDICT_original_tf_Gabor_kurtosis_F0.2_A0.79,6.889894819796549,2.1231224749162982,0.5572578539929142,234.33333333333334
PREDICT_original_sf_area_min_2.5D,3.457176510114502,1.9783976344925918,0.21080447259225832,233.5
PREDICT_original_sf_compactness_avg_2.5D,3.653288948985937,0.31161868476132804,0.013322575030327265,233.0
PREDICT_original_tf_Gabor_energy_F0.05_A2.36,0.39706241404399134,0.5653420227185293,7.976838677452368e-05,228.33333333333334
PREDICT_original_sf_cvar_avg_2.5D,6.792554082679958,0.966460526979433,0.21080447259225832,226.83333333333334
PREDICT_original_phasef_monogenic_std_WL3_N5,0.915007630204113,2.446102412951013,0.07370456195537853,225.0
PREDICT_original_phasef_monogenic_kurtosis_WL3_N5,3.237056295744459,1.9231701332429112,0.1244131906810106,223.5
PREDICT_original_phasef_phasecong_median_WL3_N5,13.23682991957688,0.9783790170132327,0.32791674165378937,222.83333333333334
PREDICT_original_tf_Gabor_range_F0.5_A0.0,1.1784548619349113,2.5095488948495457,0.09540948020359899,222.0
PREDICT_original_tf_GLCMMS_correlationd1.0A1.57std,6.410662416498861,2.054032265501555,0.34091456651932506,220.66666666666666
PREDICT_original_tf_Gabor_energy_F0.2_A0.79,1.7569720662136676,0.09455380465823734,3.751439338157763e-05,220.66666666666666
"PREDICT_original_vf_Frangi_inner_std_SR(1.0, 10.0)_SS2.0",0.5941368031081791,3.2350503348299853,0.07325936133336058,219.66666666666666
PREDICT_original_tf_LBP_std_R15_P36,4.494660422662907,1.451432066447315,0.11141158233301372,216.0
PREDICT_original_tf_GLCMMS_ASMd1.0A0.0std,0.462497828543707,2.002991960588607,0.006891465574445297,215.66666666666666
PREDICT_original_tf_Gabor_peak_position_F0.5_A1.57,2.6475753997586766,2.479435691694706,0.1251979155815472,215.33333333333334
PREDICT_original_tf_Gabor_min_F0.5_A2.36,2.3668968429823334,2.2334701518898172,0.0889576684605987,213.66666666666666
PREDICT_original_tf_GLCMMS_energyd1.0A0.79mean,0.5278755906368907,2.4234123492868527,0.014391378079913943,213.5
PREDICT_original_logf_median_sigma1,1.56358421383712,2.2077356879011116,0.05754036217120208,213.33333333333334
PREDICT_original_tf_LBP_mean_R15_P36,13.825056967322968,1.0199317501229308,0.2517314863940342,213.0
PREDICT_original_tf_Gabor_peak_position_F0.5_A2.36,0.9283592132555556,2.6046737264139495,0.04548473397306253,212.0
PREDICT_original_hf_quartile_range,4.307064612213029,2.741626556739837,0.2361155851273532,212.0
PREDICT_original_tf_GLCMMS_energyd1.0A0.0mean,0.4016500263559485,2.6162178434119805,0.01157441501105469,211.66666666666666
PREDICT_original_tf_Gabor_kurtosis_F0.5_A0.79,11.202021192973643,2.3511302910296545,0.4836604471723308,209.66666666666666
PREDICT_original_tf_GLCMMS_correlationd1.0A0.0mean,3.841325177143875,2.675817168959751,0.17492139510037175,209.33333333333334
PREDICT_original_phasef_monogenic_mean_WL3_N5,4.3884067139022225,2.2872324093798215,0.1445670386228297,208.33333333333334
PREDICT_original_tf_Gabor_peak_F0.2_A1.57,0.5493315499923344,4.584120183849506,0.06094162877573665,208.33333333333334
PREDICT_original_tf_GLCM_contrastd1.0A1.57,0.5855090575012168,3.9788156131486083,0.055039797193993135,208.16666666666666
"PREDICT_original_vf_Frangi_inner_range_SR(1.0, 10.0)_SS2.0",0.5383897531089261,3.4445520535764333,0.03513326397391118,207.66666666666666
PREDICT_original_tf_GLCMMS_contrastd1.0A0.79mean,0.5855090575012192,3.9788156131486097,0.055039797193993135,207.5
PREDICT_original_tf_GLCMMS_ASMd1.0A2.36std,0.6684130627196533,2.1382649721605635,0.007611775928950166,207.5
PREDICT_original_tf_GLCMMS_correlationd1.0A2.36std,7.256813424578771,2.3487980628777376,0.328432464275875,206.66666666666666
"PREDICT_original_vf_Frangi_edge_mean_SR(1.0, 10.0)_SS2.0",6.227798389433897,2.724743684730319,0.26573762252424726,205.5
"PREDICT_original_vf_Frangi_full_mean_SR(1.0, 10.0)_SS2.0",6.227798389433897,2.724743684730319,0.26573762252424726,205.5
PREDICT_original_tf_GLCMMS_correlationd1.0A2.36mean,6.9615286271025045,2.4538619021856,0.33394301967950246,205.33333333333334
PREDICT_original_tf_LBP_kurtosis_R3_P12,1.3759021549817794,3.062587660574512,0.07827934814578284,204.66666666666666
PREDICT_original_tf_GLCMMS_correlationd3.0A0.79mean,0.36175009711708517,4.436873779200707,0.019896280005412183,204.66666666666666
PREDICT_original_tf_GLCMMS_energyd1.0A0.79std,0.5879838637165247,2.7160726814040426,0.01374137470405951,204.66666666666666
PREDICT_original_tf_GLCMMS_correlationd1.0A0.79std,5.048424473525891,2.8053646563693793,0.22003313255081114,204.33333333333334
PREDICT_original_sf_compactness_std_2.5D,0.49613045328510147,2.7534560071510565,0.011393330385727256,204.33333333333334
PREDICT_original_tf_Gabor_range_F0.5_A0.79,1.0090965065513928,2.76984667595736,0.04042872003115663,204.33333333333334
PREDICT_original_tf_Gabor_median_F0.5_A0.79,0.37840349820883334,6.484348022802377,0.06495649205280454,203.5
PREDICT_original_tf_Gabor_peak_F0.5_A0.79,0.37840349820883334,6.484348022802377,0.06495649205280454,203.5
PREDICT_original_tf_Gabor_std_F0.5_A0.0,2.000681851557386,2.8585746656665147,0.08161721520134006,203.33333333333334
PREDICT_original_tf_Gabor_skewness_F0.2_A2.36,3.807490657219918,2.9035599408662613,0.1587878013161983,201.83333333333334
"PREDICT_original_vf_Frangi_inner_peak_SR(1.0, 10.0)_SS2.0",4.048121859443598,1.5933112982482098,0.058255515741731,201.33333333333334
PREDICT_original_tf_Gabor_peak_F0.2_A0.0,1.4944572537267458,2.2415702417532035,0.022422887334744974,200.16666666666666
PREDICT_original_tf_Gabor_median_F0.2_A0.0,1.4944572537267458,2.2415702417532035,0.022422887334744974,200.16666666666666
PREDICT_original_tf_GLCMMS_ASMd1.0A2.36mean,0.8368142236144547,2.345719454753741,0.00718380332552423,198.0
PREDICT_original_tf_GLCMMS_correlationd1.0A1.57mean,8.04722353847525,2.483305884198524,0.31358433901851734,197.0
PREDICT_original_tf_Gabor_median_F0.05_A0.0,1.5384095534067428,4.814155340544691,0.092745781184603,194.0
PREDICT_original_tf_GLCMMS_ASMd1.0A1.57mean,0.6479387131348702,2.3226270111098946,0.003781474748562923,193.33333333333334
PREDICT_original_tf_Gabor_peak_F0.5_A2.36,0.5881924210152675,6.344080884494402,0.056595956696998725,191.16666666666666
PREDICT_original_tf_Gabor_median_F0.5_A2.36,0.5881924210152675,6.344080884494402,0.056595956696998725,191.16666666666666
PREDICT_original_hf_peak_position,5.952065399961219,2.1657606904123097,0.10256199935367037,190.66666666666666
PREDICT_original_tf_Gabor_median_F0.2_A1.57,0.8815238816371858,5.063377249964203,0.04534565049362563,190.33333333333334
"PREDICT_original_vf_Frangi_inner_peak_position_SR(1.0, 10.0)_SS2.0",5.277621717298681,1.886835154139989,0.057943141665096204,189.33333333333334
PREDICT_original_phasef_monogenic_median_WL3_N5,3.27595413980299,3.0219569962178885,0.09272261518770264,189.33333333333334
PREDICT_original_tf_GLCM_correlationd1.0A1.57,4.458069703417102,3.054624231056354,0.11203513087071948,184.33333333333334
PREDICT_original_tf_GLCMMS_energyd1.0A0.0std,0.8533937389104067,3.2018029243323602,0.007611775928950166,184.16666666666666
PREDICT_original_tf_Gabor_quartile_range_F0.05_A2.36,2.6750464249617503,2.87253872788138,0.04228007906650469,184.0
PREDICT_original_tf_GLCMMS_correlationd1.0A0.0std,5.356203188881958,3.5551831487553454,0.14005025480263625,183.33333333333334
PREDICT_original_tf_Gabor_peak_position_F0.2_A0.79,1.2991559435560323,4.523177256870533,0.031268622882478295,183.0
PREDICT_original_logf_mean_sigma5,4.574411229387723,1.7014836918861456,0.024050758961743343,183.0
PREDICT_original_tf_Gabor_std_F0.5_A2.36,1.1822155473474045,4.048548491146585,0.017141065339481284,181.0
PREDICT_original_logf_energy_sigma1,7.258819628252228,0.666286151475318,0.00694906345370867,181.0
PREDICT_original_tf_GLCMMS_energyd1.0A2.36std,1.1426338834485643,3.4130639314673763,0.009183488576943356,180.66666666666666
PREDICT_original_tf_Gabor_range_F0.5_A2.36,1.1066999776203834,4.219657507546307,0.013053954790426063,179.66666666666666
PREDICT_original_of_theta_y,7.479103904054336,3.456756049621568,0.22634447855989426,178.66666666666666
PREDICT_original_tf_Gabor_max_F0.5_A0.0,1.5945509556390756,3.9207661775994724,0.025293966900783504,178.66666666666666
PREDICT_original_phasef_phasesym_median_WL3_N5,15.021759074178485,2.1918870278803766,0.16576152391739263,175.33333333333334
PREDICT_original_tf_Gabor_median_F0.05_A0.79,4.73656873669897,3.6964751387792565,0.10139553859243695,174.66666666666666
PREDICT_original_tf_GLCMMS_ASMd1.0A1.57std,1.1320610493054701,2.817457991972329,0.0032225512698531218,171.83333333333334
PREDICT_original_tf_Gabor_skewness_F0.05_A0.0,18.28172201290618,5.30794484811711,0.5046408654390431,169.33333333333334
PREDICT_original_tf_GLCMMS_energyd1.0A2.36mean,1.4477749005467166,3.6831470927368324,0.008128763080303173,169.0
PREDICT_original_phasef_phasesym_mean_WL3_N5,11.058513181736773,4.142950646070739,0.2382485936687656,168.66666666666666
"PREDICT_original_vf_Frangi_inner_min_SR(1.0, 10.0)_SS2.0",9.46941212369164,2.916992255288589,0.1615658872043535,167.66666666666666
PREDICT_original_tf_GLCMMS_energyd1.0A1.57mean,1.1485516932028879,3.917767467208299,0.004543989358364061,167.5
PREDICT_original_tf_Gabor_kurtosis_F0.5_A2.36,15.649607889341032,2.0376744442354178,0.12172234420453985,166.33333333333334
PREDICT_original_tf_Gabor_peak_F0.2_A2.36,1.3607060931158625,5.887851373857032,0.0212759537766617,165.83333333333334
PREDICT_original_tf_Gabor_median_F0.2_A2.36,1.3607060931158625,5.887851373857032,0.0212759537766617,165.83333333333334
PREDICT_original_tf_Gabor_skewness_F0.05_A1.57,11.157970836363276,5.463398185991879,0.285233617636371,161.66666666666666
PREDICT_original_tf_Gabor_kurtosis_F0.2_A0.0,7.776063437663528,2.3373849999013245,0.06684142197759739,160.66666666666666
PREDICT_original_tf_GLCMMS_correlationd1.0A0.79mean,4.957794532498454,4.240070623135108,0.06440732761802459,159.0
"PREDICT_original_vf_Frangi_inner_median_SR(1.0, 10.0)_SS2.0",6.139105326652321,3.5632904658124875,0.06550863314840746,158.33333333333334
PREDICT_original_tf_Gabor_median_F0.2_A0.79,2.0090845179387955,3.5307639534653146,0.00448047475877626,157.5
PREDICT_original_tf_Gabor_peak_F0.2_A0.79,2.0090845179387955,3.5307639534653146,0.00448047475877626,157.5
PREDICT_original_logf_mean_sigma10,4.990602633226077,3.7810247414790843,0.05469006443522285,157.33333333333334
PREDICT_original_tf_Gabor_kurtosis_F0.2_A1.57,6.494536903443295,3.337443415464442,0.07106624187167541,153.33333333333334
PREDICT_original_logf_peak_position_sigma5,3.2540297549706496,5.452705616086336,0.027504802136502,153.33333333333334
PREDICT_original_tf_Gabor_peak_position_F0.2_A2.36,3.109636712647739,5.582899246431139,0.026096153246322546,152.66666666666666
PREDICT_original_tf_Gabor_skewness_F0.05_A0.79,6.4613392698645296,4.701051732482415,0.1029664688572858,152.66666666666666
PREDICT_original_tf_GLCMMS_energyd1.0A1.57std,1.8165420152218474,4.599730424160528,0.004092769161017877,149.83333333333334
PREDICT_original_tf_Gabor_peak_position_F0.5_A0.79,4.17037320915912,4.879910889174697,0.026408730869805937,148.0
PREDICT_original_tf_Gabor_max_F0.5_A2.36,1.8055916980611193,5.066829072122802,0.0038939895169894183,145.0
PREDICT_original_tf_Gabor_energy_F0.5_A0.79,8.044903338236072,1.5318399029729848,0.0050832625981104985,143.66666666666666
PREDICT_original_tf_GLCMMS_contrastd3.0A0.79std,2.3382062938251007,6.329586334138067,0.008330594904692177,142.83333333333334
PREDICT_original_logf_energy_sigma10,16.26030856091768,1.5146077954895911,0.013530543277726917,140.33333333333334
PREDICT_original_sf_prax_std_2.5D,2.045383852720608,8.56254802862502,0.012616765568851511,138.66666666666666
PREDICT_original_tf_Gabor_kurtosis_F0.2_A2.36,11.62695742872912,2.551783637030773,0.03811673177510591,137.0
PREDICT_original_tf_LBP_std_R8_P24,5.469635064224308,3.711346756949033,0.009794561685692118,135.66666666666666
PREDICT_original_tf_GLCMMS_contrastd3.0A0.0std,2.5503587920122213,6.86325508965583,0.007243589451869168,135.0
PREDICT_original_tf_Gabor_max_F0.5_A0.79,2.5824011838644028,5.332554277392792,0.003428387871042292,134.66666666666666
PREDICT_original_tf_GLCMMS_contrastd3.0A0.0mean,2.766532530860311,6.773179576806933,0.008819071262861938,134.66666666666666
PREDICT_original_hf_kurtosis,9.448929760539606,2.9054993862020653,0.027936339501932354,132.66666666666666
PREDICT_original_sf_area_max_2.5D,12.136272147614687,0.7123993941131526,9.587569908909908e-05,132.66666666666666
PREDICT_original_tf_Gabor_mean_F0.5_A0.0,2.133447644934587,6.505700528740697,0.0038827636175463457,130.66666666666666
PREDICT_original_tf_GLCMMS_energyd3.0A0.79std,3.3656307731942334,5.538708020901882,0.005260467014024201,130.66666666666666
PREDICT_original_tf_Gabor_median_F0.05_A1.57,4.490367081613073,8.069290053059847,0.030139664436856856,127.66666666666667
PREDICT_original_tf_Gabor_mean_F0.2_A1.57,2.4489855646875602,8.910815912798816,0.007007093368776217,127.66666666666667
PREDICT_original_tf_GLCMMS_energyd3.0A2.36mean,2.8471853014575372,5.763848513910901,0.003165338628533251,126.66666666666667
PREDICT_original_hf_range,16.20404170446613,4.233791502189643,0.0798841597946354,126.0
PREDICT_original_tf_Gabor_energy_F0.05_A0.0,5.761161663487733,1.9032994326226687,0.00021908247680391943,125.0
PREDICT_original_tf_GLCMMS_energyd3.0A2.36std,3.046997043725245,5.901978062057441,0.0033398125902720246,125.0
PREDICT_original_tf_Gabor_mean_F0.5_A1.57,2.764905778557262,7.420027770467757,0.004704125148511384,124.66666666666667
PREDICT_original_tf_GLCMMS_ASMd3.0A0.79std,4.90934064428666,4.567643181494084,0.004238444664769692,123.33333333333333
PREDICT_original_tf_GLCMMS_energyd3.0A1.57std,3.2712430159952035,6.012204971723896,0.0037152892243120838,122.66666666666667
PREDICT_original_phasef_phasecong_entropy_WL3_N5,4.23059312683168,7.496713158371351,0.013117437367903658,122.0
PREDICT_original_tf_LBP_energy_R15_P36,16.483467652131445,2.2222026024136863,0.011483555905452546,121.66666666666667
PREDICT_original_tf_GLCMMS_energyd3.0A0.0std,3.6192694360245383,5.950664559351175,0.004165029120473632,121.33333333333333
PREDICT_original_logf_peak_position_sigma10,3.537541173213466,6.914979560484068,0.006514247891158763,121.0
PREDICT_original_tf_Gabor_quartile_range_F0.05_A1.57,7.0199155627643375,4.750876676547501,0.01737956838386442,120.66666666666667
"PREDICT_original_vf_Frangi_full_median_SR(1.0, 10.0)_SS2.0",8.158259719417426,5.827615292975643,0.055276595350601754,119.5
"PREDICT_original_vf_Frangi_edge_median_SR(1.0, 10.0)_SS2.0",8.158259719417426,5.827615292975643,0.055276595350601754,119.5
PREDICT_original_tf_Gabor_energy_F0.2_A0.0,13.733635864351708,1.093984370276932,0.0008583496274160785,119.0
PREDICT_original_tf_GLCMMS_contrastd3.0A2.36mean,2.413111796061098,7.053720235732515,0.0024334678740278335,118.66666666666667
PREDICT_original_tf_Gabor_energy_F0.2_A1.57,13.347261691748859,1.0798524793836517,0.0005334383699105784,118.0
PREDICT_original_tf_GLCMMS_contrastd3.0A2.36std,2.702912198043675,7.187524309152039,0.0026905869018903532,117.5
PREDICT_original_phasef_phasecong_energy_WL3_N5,9.64523175713866,4.496212670481598,0.024224558855113192,117.33333333333333
PREDICT_original_tf_LBP_quartile_range_R3_P12,4.048494973674613,6.768670730163226,0.005837663927726114,115.66666666666667
PREDICT_original_tf_GLCMMS_contrastd3.0A1.57mean,2.684619510472772,7.6494844970989275,0.0026662257382062413,115.33333333333333
PREDICT_original_tf_Gabor_quartile_range_F0.05_A0.0,4.825506477789591,6.347344265167011,0.007000979128815384,115.33333333333333
"PREDICT_original_vf_Frangi_edge_peak_SR(1.0, 10.0)_SS2.0",12.54503926573554,4.452595965590013,0.024336303988233228,114.5
"PREDICT_original_vf_Frangi_full_peak_SR(1.0, 10.0)_SS2.0",12.54503926573554,4.452595965590013,0.024336303988233228,114.5
PREDICT_original_tf_GLCMMS_ASMd3.0A2.36std,5.358815161377576,4.843487012318133,0.0032225512698531218,113.83333333333333
PREDICT_original_tf_GLCMMS_energyd3.0A0.0mean,4.339706110184766,6.227171671697742,0.004092769161017877,113.5
PREDICT_original_tf_GLCMMS_ASMd3.0A0.0std,5.300553330555816,4.901278303291266,0.0031370808820066504,113.0
PREDICT_original_tf_GLCMMS_contrastd3.0A0.79mean,3.7020055201859554,7.9258382317217055,0.004543989358364061,111.83333333333333
PREDICT_original_tf_GLCMMS_ASMd3.0A2.36mean,5.3310157141280845,4.927316725805313,0.0028154716367653626,111.66666666666667
PREDICT_original_tf_GLCMMS_energyd3.0A0.79mean,4.155536588058877,6.346558580480229,0.0034609471753521046,111.0
PREDICT_original_tf_GLCMMS_ASMd3.0A0.0mean,5.491278581013384,5.011456400546391,0.0031938281972540236,110.33333333333333
PREDICT_original_hf_energy,13.2368288953538,0.9801371992302667,8.430018981770697e-07,109.66666666666667
PREDICT_original_tf_GLCMMS_energyd3.0A1.57mean,3.9422918513287155,6.4895026277889105,0.0028410750398364373,108.0
PREDICT_original_tf_GLCMMS_contrastd3.0A1.57std,2.2588424444101634,8.219788765275899,0.0014125893134777452,107.66666666666667
"PREDICT_original_vf_Frangi_full_min_SR(1.0, 10.0)_SS2.0",16.456076942870695,4.968053014319625,0.04129384506844364,107.16666666666667
"PREDICT_original_vf_Frangi_edge_min_SR(1.0, 10.0)_SS2.0",16.456076942870695,4.968053014319625,0.04129384506844364,107.16666666666667
PREDICT_original_tf_Gabor_energy_F0.2_A2.36,13.19053814543654,1.179577649202985,1.6908781742497824e-05,106.33333333333333
PREDICT_original_tf_GLCMMS_ASMd3.0A1.57std,5.716522650484357,5.093170978602406,0.002547416528001971,105.0
PREDICT_original_tf_GLCMMS_ASMd3.0A1.57mean,5.8762749466518835,5.109630624393999,0.002455877380806555,103.16666666666667
PREDICT_original_tf_GLCMMS_ASMd3.0A0.79mean,5.526950335505891,5.141776208064106,0.0023892093283606644,102.66666666666667
PREDICT_original_phasef_phasesym_quartile_range_WL3_N5,15.158740847464331,5.3218654614465395,0.02646346861387764,102.66666666666667
PREDICT_original_tf_Gabor_energy_F0.5_A1.57,14.889151920929063,3.3421391262909568,0.004827560814933866,98.66666666666667
PREDICT_original_hf_min,3.613211110303271,6.195608954883922,0.0003659880252150637,96.0
PREDICT_original_tf_Gabor_mean_F0.2_A0.0,3.255897500334222,6.672380750965822,0.0002691337113568678,95.83333333333333
"PREDICT_original_vf_Frangi_full_peak_position_SR(1.0, 10.0)_SS2.0",17.529364528106605,5.38663238993984,0.02122903427300605,93.5
"PREDICT_original_vf_Frangi_edge_peak_position_SR(1.0, 10.0)_SS2.0",17.529364528106605,5.38663238993984,0.02122903427300605,93.5
PREDICT_original_hf_std,16.611613828657074,5.343530427367083,0.01847376417350248,93.33333333333333
PREDICT_original_phasef_phasesym_entropy_WL3_N5,6.523857085128123,7.344653897830416,0.005875581282010127,92.0
PREDICT_original_tf_Gabor_mean_F0.05_A0.0,7.498021283941333,7.651886649321792,0.008606674246989325,91.33333333333333
PREDICT_original_hf_peak,3.278352316443125,8.683076267427687,0.0006001380761539784,90.33333333333333
PREDICT_original_tf_Gabor_mean_F0.05_A0.79,9.71678141772601,8.035813984017395,0.011850831404756575,86.33333333333333
PREDICT_original_tf_Gabor_energy_F0.5_A2.36,18.440137495154097,2.4266854551193364,0.0009957252104666628,84.33333333333333
PREDICT_original_tf_Gabor_entropy_F0.05_A1.57,6.362935654299622,11.461753966059128,0.00259434679275293,77.33333333333333
PREDICT_original_logf_entropy_sigma10,6.34935261276267,11.373681383295793,0.002411245655334863,77.0
PREDICT_original_phasef_monogenic_entropy_WL3_N5,6.384253266704768,11.133034776892563,0.0024784755809235046,77.0
PREDICT_original_phasef_phasesym_energy_WL3_N5,18.604608865657283,6.7629715819558145,0.008890903895094922,74.66666666666667
PREDICT_original_tf_Gabor_entropy_F0.05_A0.0,6.345652307892026,11.428432334109148,0.00221944614918055,74.66666666666667
PREDICT_original_logf_entropy_sigma5,6.377285799040401,11.432279340175736,0.0023673575055814466,74.0
PREDICT_original_tf_Gabor_mean_F0.2_A2.36,3.921570413412696,9.556644753272616,5.42649342613296e-05,73.66666666666667
PREDICT_original_logf_entropy_sigma1,6.389437587854294,11.466144483994286,0.0023456888082743527,72.33333333333333
PREDICT_original_tf_Gabor_entropy_F0.2_A1.57,6.403436522732072,11.494485860863609,0.0022608180049848514,70.33333333333333
PREDICT_original_tf_Gabor_quartile_range_F0.05_A0.79,11.571087086781782,8.519860841532303,0.004033508583876272,68.33333333333333
PREDICT_original_tf_Gabor_entropy_F0.5_A0.0,6.412010841527257,11.511901706851512,0.0022400445592825812,67.83333333333333
PREDICT_original_tf_Gabor_entropy_F0.05_A0.79,6.369370174236803,11.511367626048374,0.0021387766256852924,67.66666666666667
PREDICT_original_tf_LBP_entropy_R15_P36,6.350892400963397,11.562105397510713,0.002178769171076675,67.66666666666667
PREDICT_original_tf_Gabor_entropy_F0.5_A1.57,6.410464699972168,11.49219753119854,0.002158687991848537,66.5
PREDICT_original_tf_LBP_entropy_R8_P24,6.402628394613441,11.567624141420339,0.0021990214563870824,66.0
PREDICT_original_tf_Gabor_entropy_F0.5_A0.79,6.427616514602663,11.516086818198461,0.0021990214563870824,65.33333333333333
PREDICT_original_tf_Gabor_entropy_F0.2_A0.0,6.412364868817125,11.542119271777722,0.0021990214563870824,65.0
"PREDICT_original_vf_Frangi_inner_entropy_SR(1.0, 10.0)_SS2.0",6.181737499086607,12.14443736794427,0.0018948085351992892,64.66666666666667
PREDICT_original_hf_entropy,6.486117475733057,11.540930184734517,0.0022400445592825812,64.5
PREDICT_original_hf_median,5.519283169182048,10.860995632120455,0.0001361921368276905,64.33333333333333
PREDICT_original_tf_Gabor_entropy_F0.05_A2.36,6.36504981884258,11.588627828662762,0.0021387766256852924,64.33333333333333
PREDICT_original_tf_LBP_entropy_R3_P12,6.408612943509578,11.582556840976013,0.002178769171076675,63.666666666666664
PREDICT_original_tf_Gabor_entropy_F0.5_A2.36,6.431466393764406,11.524919162888366,0.002158687991848537,62.833333333333336
PREDICT_original_tf_Gabor_entropy_F0.2_A2.36,6.4378981003378986,11.560649373903384,0.002178769171076675,62.0
PREDICT_original_tf_Gabor_entropy_F0.2_A0.79,6.420743466061703,11.549464780755839,0.0021387766256852924,61.666666666666664
PREDICT_original_tf_Gabor_mean_F0.05_A2.36,6.025449787796186,10.63935217508611,9.263887045078516e-05,61.666666666666664
PREDICT_original_sf_volume_2.5D,20.51828278034192,8.094615634385233,0.005679742754250861,61.333333333333336
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A2.36mean,7.401442170996239,10.995550100459454,0.0007387299634735278,56.0
PREDICT_original_tf_Gabor_mean_F0.5_A2.36,4.669872745133466,13.828162747252884,7.270891540809485e-05,55.0
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A0.79std,7.73543971773258,11.151048497203407,0.0009763002509206031,54.0
PREDICT_original_tf_Gabor_mean_F0.05_A1.57,6.969885004858593,9.667060064181923,0.0002691337113568678,53.833333333333336
PREDICT_original_tf_Gabor_median_F0.05_A2.36,5.1561509911513195,13.598413167478743,6.660636363808964e-05,52.0
PREDICT_original_tf_Gabor_kurtosis_F0.05_A0.79,14.485890973247981,6.132876704559699,0.0005014344464845272,52.0
PREDICT_original_tf_Gabor_kurtosis_F0.05_A1.57,14.877865414875668,7.393784841658058,0.0014960155847730924,51.666666666666664
PREDICT_original_tf_LBP_energy_R8_P24,19.954357639877657,7.997436749735643,0.002455877380806555,50.166666666666664
PREDICT_original_sf_rad_dist_std_2.5D,11.277958135452131,10.519677422812526,0.0013463670739967055,49.666666666666664
PREDICT_original_tf_Gabor_skewness_F0.2_A0.79,11.198196746025994,10.444643018263038,0.0009763002509206031,49.333333333333336
"PREDICT_original_vf_Frangi_edge_entropy_SR(1.0, 10.0)_SS2.0",7.5494502887291475,12.373207521345616,0.0015248178205175815,48.833333333333336
"PREDICT_original_vf_Frangi_full_entropy_SR(1.0, 10.0)_SS2.0",7.5494502887291475,12.373207521345616,0.0015248178205175815,48.833333333333336
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A2.36std,8.05718960833297,11.623091896956513,0.0005971079733411035,43.0
